Trigger Count=22871	Output Count=22552	Elapsed Time=01:07.404	Number of Pulses CH0=2	Number of Pulses CH1=0
e (Hz)=2.50E+8	Min record length=11364	Trigger level (V)=0.2000	Channel 0 threshold (V)=0.0500	Channel 1 threshold (V)=0.0500	Range (microseconds)=40.0000	Pulse 2 delay (microseconds)=1.0000	Lower cut-off frequency (Hz)=1.00E+6
                             	                             
Ch0_time1 (s)	Ch0_amp1 (V)	Ch0_width1 (s)	Ch0_time2 (s)	Ch0_amp2 (V)	Ch0_width2 (s)	Ch1_time1 (s)	Ch1_amp1 (V)	Ch1_width1 (s)	Ch1_time2 (s)	Ch1_amp2 (V)	Ch1_width2 (s)
5.352000E-6	0.367014	1.023234E-7	4.526000E-5	0.318105	9.900037E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.352000E-6	0.366174	1.022166E-7	4.526000E-5	0.317956	9.907178E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.327644	1.003668E-7	4.544800E-5	-0.000585	8.067720E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.352000E-6	0.367115	1.024878E-7	4.526000E-5	0.317365	9.917105E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.352000E-6	0.366217	1.024398E-7	4.526000E-5	0.319290	9.851191E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.368693	1.023843E-7	4.526000E-5	0.317142	9.804224E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.370002	1.029407E-7	4.526000E-5	0.317122	9.796543E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.326420	9.973384E-8	4.545200E-5	0.001555	4.247744E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.367002	1.029058E-7	4.526000E-5	0.315289	9.855190E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.328155	9.989877E-8	4.544800E-5	-0.001588	4.446625E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.365936	1.024670E-7	4.526000E-5	0.320200	9.868411E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.324526	9.964692E-8	4.545200E-5	-0.000879	4.405835E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.369456	1.030435E-7	4.526000E-5	0.315386	9.801218E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.325204	9.962272E-8	4.545200E-5	0.000992	9.796953E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.328736	9.983763E-8	4.545200E-5	-0.000966	4.805908E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.324815	1.000648E-7	4.545200E-5	0.001623	5.699767E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.326536	9.994008E-8	4.545200E-5	0.000527	9.122028E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.367611	1.023313E-7	4.526000E-5	0.316870	9.800915E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.327525	9.947408E-8	4.545200E-5	-0.001734	5.674054E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.325872	9.943278E-8	4.545200E-5	-0.001023	8.415236E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.325370	1.002179E-7	4.544800E-5	0.001080	4.330256E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.326201	1.002882E-7	4.544800E-5	-0.000888	3.632193E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.328864	1.005565E-7	4.544800E-5	0.001904	1.165960E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.352000E-6	0.366679	1.021336E-7	4.526000E-5	0.317826	9.877074E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.367377	1.024868E-7	4.526000E-5	0.315046	9.835445E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.326426	1.001291E-7	4.545200E-5	-0.001632	4.714869E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.352000E-6	0.364885	1.025414E-7	4.526000E-5	0.315653	9.842917E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.352000E-6	0.366452	1.027194E-7	4.526000E-5	0.320153	9.897509E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.352000E-6	0.363591	1.029423E-7	4.526000E-5	0.316933	9.824725E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.329064	9.997861E-8	4.545200E-5	-0.001982	6.494143E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.362731	1.021214E-7	4.526000E-5	0.320208	9.863616E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.329460	1.003564E-7	4.544800E-5	0.001354	4.148590E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.326870	1.004363E-7	4.544800E-5	-0.002072	4.538791E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.366186	1.025910E-7	4.526000E-5	0.317243	9.863836E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.328162	1.002253E-7	4.544800E-5	0.001171	5.212326E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.327305	1.003535E-7	4.544800E-5	-0.001121	1.300836E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
